Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1760548040402,-701562,4436
1760548040505,-701562,4436
1760548040607,-595312,4436
1760548040711,-595312,4436
1760548040815,-575781,4436
1760548040922,-575781,4436
1760548041028,-546875,4436
1760548041131,-477343,4436
1760548041235,-477343,4436
1760548041341,-598437,4436
1760548041448,-598437,4436
1760548041558,-631250,4436
1760548041660,-631250,4436
1760548041763,-489843,4436
1760548041872,-731250,4436
1760548041975,-731250,4436
1760548042080,-628125,4436
1760548042183,-628125,4436
1760548042290,-347656,4436
1760548042393,-347656,4436
1760548042497,-755468,4436
1760548042601,-646093,4436
1760548042704,-646093,4436
1760548042808,-358593,4436
1760548042911,-358593,4436
1760548043014,-442187,4436
1760548043117,-442187,4436
1760548043219,-537500,4436
1760548043325,-239843,4436
1760548043429,-239843,4436
1760548043541,-365625,4436
1760548043645,-365625,4436
1760548043747,-419531,4436
1760548043853,-419531,4436
